shot_distance,shot_angle,under_pressure,shot_first_time,minute,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley
26.82088738278433,16.234176004233817,0,0,68,0,0,1,0,0,0,1,0,0
5.830951894845301,65.77225526984992,0,0,70,0,0,0,0,0,0,1,0,0
14.375673897247388,16.58945371139774,1,0,59,1,0,0,0,0,0,1,0,0
15.953056133543823,26.555441446189707,1,1,6,1,0,0,0,1,0,0,0,0
6.985699678629196,57.35536046873368,1,0,22,0,0,0,0,0,0,1,0,0
16.153327830512204,24.882152982089,1,0,23,0,0,0,0,0,0,1,0,0
22.507776433935003,18.735729992234376,0,0,24,1,0,0,0,0,0,1,0,0
17.771043863543863,23.762878687047916,0,0,83,0,0,1,0,0,0,0,0,1
8.54400374531753,48.31094211002896,0,1,87,1,0,0,0,0,1,0,0,0
11.337107214805728,22.05903618660027,0,0,67,1,0,0,0,1,0,0,0,0
22.27330240444825,19.20122336956948,1,0,47,1,0,0,0,0,0,1,0,0
16.04618334682737,26.11916423143737,0,0,43,0,0,1,0,0,0,1,0,0
17.434735443934898,25.41003174652497,0,0,81,1,0,0,0,0,0,1,0,0
8.798295289429648,30.932189948186192,1,0,62,1,0,0,0,0,0,1,0,0
24.37580767892625,18.15563983186199,0,0,82,1,0,0,0,0,0,1,0,0
43.156111965745936,10.57740164607884,0,0,36,0,0,1,0,0,0,1,0,0
32.08254977398149,14.178646504741794,0,0,25,1,0,0,0,0,0,1,0,0
6.860029154457,54.78138530115957,0,0,89,0,0,0,0,0,0,1,0,0
7.851751396981437,53.81189864220712,1,1,60,1,0,0,0,0,0,1,0,0
26.34729587642724,15.368436056585592,0,1,7,0,0,1,0,0,0,0,0,1
21.33565091577944,16.34397581294439,0,0,50,0,0,1,0,0,0,1,0,0
11.475626344561762,38.004018459498994,0,0,23,0,0,1,0,0,0,1,0,0
15.882380174268594,27.99690842279529,0,0,9,0,0,0,0,0,0,1,0,0
25.547798339583004,15.11743429144796,0,0,81,0,0,1,0,0,0,1,0,0
14.028898745090435,31.775514144940185,1,1,58,1,0,0,0,0,0,1,0,0
32.50984466280945,12.271058293921683,0,0,93,0,0,1,0,0,0,1,0,0
6.896375859826666,56.675080894534325,0,1,78,1,0,0,0,0,0,1,0,0
10.638138934982935,41.11111722883172,1,0,62,0,0,0,0,0,0,1,0,0
20.0,18.43494924757473,0,0,9,0,0,1,0,0,0,1,0,0
20.90287061625747,20.62180094419059,0,0,79,0,0,1,0,0,0,1,0,0
16.75857989210303,23.2155597688783,0,1,14,0,0,1,0,0,0,0,0,1
10.44030650891055,14.47029641165754,0,0,79,0,0,1,0,0,0,1,0,0
13.78296049475583,29.092340947991783,0,1,27,0,0,1,0,1,0,0,0,0
14.21302219797042,23.479416028081435,0,0,34,0,0,1,0,0,0,1,0,0
11.693160394008114,30.247289711756963,0,1,34,0,0,1,0,0,0,1,0,0
25.21685943966853,17.88166743808772,0,0,64,0,0,1,0,0,0,1,0,0
27.1974263488294,16.676725417838448,0,0,89,1,0,0,0,0,0,1,0,0
29.88728826775691,14.569016243456064,0,0,67,0,0,1,0,1,0,0,0,0
23.93532953606447,18.948840217686914,0,0,7,1,0,0,0,0,0,1,0,0
39.02537635949204,6.451252103851563,0,0,22,1,0,0,0,0,0,1,0,0
31.85121661726597,14.078091038119938,0,0,37,0,0,1,0,0,0,1,0,0
29.86050903785801,14.25081348612921,0,1,87,1,0,0,0,1,0,0,0,0
7.694153624668533,33.69006918129118,0,0,84,0,0,0,0,0,0,1,0,0
19.541238445912278,18.722931319609103,0,0,70,1,0,0,0,0,0,1,0,0
6.585590330410785,52.13290637918752,0,1,81,1,0,0,0,0,0,1,0,0
6.981403870282823,53.347400648100816,0,0,33,0,0,0,0,0,0,1,0,0
29.09931270666028,15.551674619475987,0,0,63,1,0,0,0,0,0,1,0,0
8.220097323024826,45.675200015300895,1,0,24,0,0,0,0,0,0,1,0,0
28.04514218184675,16.099859082436474,0,0,87,1,0,0,0,0,0,1,0,0
10.737783756436896,40.76246428951546,1,0,70,0,0,0,0,0,0,1,0,0
10.616967551989593,41.24291303219562,0,0,73,1,0,0,0,1,0,0,0,0
22.322410264126948,18.524358529403845,0,0,65,1,0,0,0,0,0,1,0,0
14.82767682410161,29.640653709552204,0,0,40,1,0,0,0,0,0,1,0,0
15.420765220960991,28.73338893091988,0,1,77,0,0,1,0,0,0,1,0,0
14.07195793057953,25.597601307144203,1,1,92,1,0,0,0,0,0,1,0,0
10.322790320451151,27.925171343037952,1,0,62,0,0,0,0,0,0,1,0,0
20.880613017821094,20.472279862070145,0,1,60,0,0,1,0,1,0,0,0,0
30.74833328816377,13.968632793207028,0,0,27,0,0,1,0,0,0,1,0,0
8.146778504415108,40.61815313554703,1,0,18,0,0,0,0,0,0,1,0,0
28.018922177699835,11.23741927547325,0,0,52,1,0,0,0,0,0,1,0,0
10.307764064044152,24.746953997727157,0,0,12,1,0,0,0,0,0,1,0,0
26.529417634015267,15.225299148827164,0,0,46,0,0,1,0,1,0,0,0,0
26.88884527085535,15.795223344797398,0,0,73,0,0,1,0,0,0,1,0,0
19.309324172533845,23.39691900187999,0,1,12,0,0,1,0,1,0,0,0,0
12.343824366864594,17.577433196738692,0,0,61,0,0,1,0,0,0,1,0,0
31.03626910567699,14.671339337482076,0,0,69,1,0,0,0,0,0,1,0,0
10.423531071570714,41.923942460225696,0,1,71,0,0,1,0,0,0,1,0,0
12.003332870498925,36.39167616464317,1,0,64,0,0,0,0,0,0,1,0,0
17.184295155751954,22.83365462694659,0,1,45,1,0,0,0,0,0,1,0,0
8.71435597161374,49.26474264446287,1,1,61,1,0,0,0,1,0,0,0,0
20.909328061896204,20.990096182748676,0,0,104,0,0,1,0,0,0,1,0,0
14.475496537252184,27.324904350996125,1,1,91,0,0,1,0,1,0,0,0,0
17.927074496414633,24.380311749450293,0,1,2,0,0,1,0,0,0,0,0,1
14.564683312726023,26.64328947605499,0,0,17,1,0,0,0,1,0,0,0,0
26.581948762270983,16.639856454443734,0,0,60,1,0,0,0,0,0,1,0,0
17.748521065147937,18.491841137935115,0,0,77,0,0,1,0,0,0,1,0,0
12.206555615733702,31.02706737363917,0,0,30,1,0,0,0,0,0,1,0,0
6.15873363606513,62.20344066255586,0,1,54,1,0,0,0,0,0,0,0,1
29.51829940901068,14.524900264872388,0,0,40,0,0,1,0,0,0,1,0,0
39.3011450214876,0.0899830202603062,0,0,3,0,0,1,0,0,0,1,0,0
14.65127980757995,30.28117793738951,0,0,26,0,0,1,0,1,0,0,0,0
19.910047714659044,22.4008130319167,0,0,63,0,0,1,0,0,0,1,0,0
17.22353041626483,23.973853658219543,0,0,83,1,0,0,0,0,0,1,0,0
25.850725328315264,13.71626305641496,0,0,30,0,0,1,0,0,0,1,0,0
18.17608318642936,18.436589628800885,0,1,43,0,0,1,0,0,0,1,0,0
32.55764119219941,13.777690478635968,0,0,21,0,0,1,0,0,0,1,0,0
25.32982431838009,16.793304115588395,0,0,34,1,0,0,0,0,0,1,0,0
11.955333537798104,28.737445086748508,0,0,59,0,0,0,0,0,0,1,0,0
23.53083083956026,10.04019464107885,0,0,80,0,0,1,0,0,0,1,0,0
23.651638421048126,14.526404922384106,0,0,47,0,0,1,0,0,0,1,0,0
32.706115636070265,13.450191859579537,0,0,57,0,0,1,0,0,0,1,0,0
32.7685825143536,13.482047795311257,0,1,47,1,0,0,0,1,0,0,0,0
8.682165628459295,32.34239427342272,0,1,56,0,0,1,0,0,0,0,0,1
15.300326793895612,24.283430044059564,0,0,64,0,0,0,0,0,0,1,0,0
26.38939180807319,15.383297261982944,0,0,65,1,0,0,0,0,0,1,0,0
3.9812058474788814,90.2754583473064,1,0,78,0,0,0,0,0,0,1,0,0
32.18648784816387,12.985139674531666,0,0,16,1,0,0,0,0,0,1,0,0
17.611927776367924,14.777112339905276,0,0,53,0,0,1,0,0,0,1,0,0
25.9433999313891,14.01449298197492,0,0,44,1,0,0,0,0,0,1,0,0
27.212129648375555,9.219773801224274,0,0,23,0,0,1,0,0,0,1,0,0
22.081893034792103,20.46505720472322,0,1,17,0,0,1,0,0,0,1,0,0
19.8,22.842372883347284,0,0,3,1,0,0,0,1,0,0,0,0
61.411562429236405,7.079607192288456,0,0,47,0,0,1,0,0,1,0,0,0
12.480785231707172,23.50905832346896,0,1,53,0,0,1,0,0,0,1,0,0
29.213866570517503,12.860882429784782,0,0,8,1,0,0,0,0,0,1,0,0
17.40258601472781,21.46658287547649,0,0,81,0,0,1,0,0,0,1,0,0
5.852349955359808,67.83568592142588,0,1,17,0,0,1,0,0,0,1,0,0
17.048460341039604,19.859059578792028,0,0,23,0,0,1,0,0,0,1,0,0
29.83035366870464,14.966507742583124,0,1,44,1,0,0,0,1,0,0,0,0
3.764306044943737,93.635781246003,0,1,10,1,0,0,0,0,0,0,0,1
11.40175425099138,37.665621713978574,0,1,10,0,0,1,0,0,0,1,0,0
25.32390175308694,17.935970412023217,0,0,47,1,0,0,0,0,0,1,0,0
10.358571330062848,30.4161553056005,1,0,49,0,0,0,0,0,0,1,0,0
16.877203559831823,20.85162250628214,0,1,11,0,0,1,0,0,0,1,0,0
13.081666560496028,25.62227240085493,0,1,52,0,0,1,0,1,0,0,0,0
22.360679774997894,19.98310682784429,1,0,63,0,0,1,0,1,0,0,0,0
16.951696080333672,9.374648282733936,0,1,81,1,0,0,0,0,0,1,0,0
18.83454273402994,20.10578243679692,0,0,53,0,0,1,0,0,0,1,0,0
22.308070288574942,19.14393556823461,0,0,66,0,0,1,0,0,0,1,0,0
6.053924347066125,41.702355055184256,0,1,16,0,0,1,0,0,0,0,0,1
12.709838708654017,34.49281518157458,0,1,75,0,0,1,0,0,0,1,0,0
20.181674856165927,13.673923126646343,0,0,29,0,0,1,0,0,0,1,0,0
20.03521899056759,20.382668685309454,0,0,31,0,0,1,0,0,0,1,0,0
21.213203435596427,15.455999530509644,0,0,104,1,0,0,0,0,0,1,0,0
13.503332921912278,32.99455884071047,0,1,48,1,0,0,0,0,0,1,0,0
13.42609399639374,31.332676856674293,0,0,83,0,0,1,0,0,0,1,0,0
5.288667128870935,73.64924278489181,1,0,32,0,0,1,0,0,0,1,0,0
16.99176271020755,20.284809868696595,0,0,50,1,0,0,0,0,0,1,0,0
18.257053431482312,18.6664767675826,0,0,20,0,0,1,0,0,0,1,0,0
18.867962264113206,20.62988036504603,0,0,46,1,0,0,0,0,0,1,0,0
10.606601717798211,37.63166527519695,0,1,82,0,0,1,0,1,0,0,0,0
14.7648230602334,27.24174200717185,0,1,83,0,0,1,0,0,0,1,0,0
13.536617007214176,32.269457268498414,0,0,52,0,0,1,0,0,0,1,0,0
14.026403673073151,24.926932624134725,0,1,8,0,0,1,0,0,0,1,0,0
8.94427190999916,45.0000006330349,0,1,15,1,0,0,0,1,0,0,0,0
30.8084404019418,13.961672988600563,1,0,12,0,0,1,0,0,0,1,0,0
20.225231766286388,14.274027132657883,0,0,28,0,0,1,0,0,0,1,0,0
15.0,29.86283477034212,0,0,26,1,0,0,0,0,0,1,0,0
7.402702209328704,56.75895029726895,0,0,69,0,0,0,0,0,0,1,0,0
24.20743687382041,11.888658506851074,0,1,63,1,0,0,0,0,0,1,0,0
18.027756377319943,21.223656947846703,0,1,32,0,0,1,0,1,0,0,0,0
17.90111728356641,17.77471268750441,0,0,64,0,0,1,0,1,0,0,0,0
4.327817001676476,83.05134594149227,1,0,57,0,0,0,0,0,0,1,0,0
20.24845673131659,22.30109869345496,0,0,47,1,0,0,0,0,0,1,0,0
9.972462083156795,34.614745543222085,0,1,51,0,0,1,0,0,0,0,0,1
18.797074240423694,18.733534317633165,0,0,23,0,0,1,0,0,0,1,0,0
18.18928255869373,7.669727276758568,0,0,89,0,0,1,0,0,0,1,0,0
26.829275055431527,16.40430440614762,0,1,38,0,0,1,0,0,0,1,0,0
30.472610652846928,13.648844018446855,0,0,66,1,0,0,0,0,0,1,0,0
8.319855767980592,50.60386554130006,0,0,66,0,0,0,0,0,0,1,0,0
19.40927613281856,21.101346424142584,0,0,60,0,0,1,0,0,0,1,0,0
30.242354405700627,15.04882175040277,0,0,73,0,0,1,0,0,0,1,0,0
15.560205654167946,23.68730752121524,0,1,2,0,0,1,0,0,0,1,0,0
17.252536045462993,25.244214974417,0,1,73,1,0,0,0,0,0,1,0,0
10.824047302187845,13.346548276970184,0,0,72,0,0,1,0,0,0,1,0,0
14.819244245237345,29.500640913202187,1,0,70,0,0,0,0,0,0,1,0,0
26.1725046566048,17.271086584298203,0,0,64,0,0,1,0,0,0,1,0,0
10.0,29.7448823333311,0,0,23,0,0,0,0,0,0,1,0,0
29.0,15.706626841699466,0,0,31,0,0,1,0,0,0,1,0,0
21.93171219946131,18.98762442648425,0,0,85,0,0,1,0,0,0,1,0,0
16.254230218623096,23.359987139434068,0,1,68,0,0,1,0,1,0,0,0,0
23.08679276123039,19.590615010106443,0,0,32,1,0,0,0,0,0,1,0,0
24.80322559668399,18.320128049353748,0,0,1,1,0,0,0,0,0,1,0,0
7.375635565834313,56.30993302579068,0,1,72,0,0,1,0,1,0,0,0,0
32.04652867316521,14.081840106529468,0,0,46,0,0,1,0,0,0,1,0,0
8.065977932030316,43.89303131670965,0,1,10,0,0,1,0,0,0,0,0,1
12.304470732217618,27.471767552333876,0,0,57,0,0,1,0,0,0,1,0,0
33.54101966249684,13.390169719950809,0,0,40,0,0,1,0,0,0,1,0,0
25.96150997149434,16.90672135433296,0,0,50,0,0,1,0,0,0,1,0,0
22.2638720801212,19.47201827395453,0,0,27,1,0,0,0,1,0,0,0,0
16.822009392459627,17.152180501054854,0,0,5,1,0,0,0,0,0,1,0,0
13.067899601695755,31.595934572981072,0,1,53,0,0,1,0,0,0,1,0,0
10.239628899525613,25.929611426446797,1,0,93,0,0,0,0,0,0,1,0,0
35.009141663285604,11.94937364871582,0,0,63,0,0,1,0,0,0,1,0,0
25.238858928247925,10.223634015243825,0,0,65,0,0,1,0,0,0,1,0,0
15.50516043128868,20.34226081731128,1,0,55,0,0,1,0,0,0,1,0,0
6.585590330410787,55.07670530178291,0,0,65,0,1,0,0,0,0,1,0,0
26.62273464541161,17.07552637410493,0,1,41,1,0,0,0,0,0,1,0,0
23.71349826575573,16.09128216692877,0,0,51,1,0,0,0,0,0,1,0,0
24.27694379447298,14.02284094981156,0,0,70,1,0,0,0,0,0,1,0,0
18.727786842016325,20.08584185687556,0,0,45,0,0,1,0,1,0,0,0,0
19.606121493043947,21.994216001234037,0,1,5,0,0,1,0,1,0,0,0,0
24.43869881969987,17.27850281144589,0,0,27,1,0,0,0,0,0,1,0,0
14.59931505242626,30.47316551182953,1,1,57,1,0,0,0,0,0,1,0,0
20.263267258761605,17.127213921753945,0,1,69,1,0,0,0,0,0,1,0,0
10.5323311759553,40.9582427986969,1,0,72,0,0,0,0,0,0,1,0,0
16.051479682571326,20.676774908515323,0,0,8,0,0,1,0,0,0,1,0,0
17.186331778480252,19.54917026279556,0,0,82,1,0,0,0,0,0,1,0,0
24.318100254748515,17.80622025595123,0,0,17,0,0,1,0,0,0,1,0,0
26.55296593603057,14.639963434758268,0,0,75,0,0,1,0,0,0,1,0,0
14.7648230602334,27.24174200717185,0,1,18,0,0,1,0,0,0,0,0,1
25.203174403237387,14.765423449412138,0,1,66,0,0,1,0,0,0,1,0,0
36.13585477057378,12.45164698852362,0,0,65,0,0,1,0,0,0,1,0,0
27.29468812791236,8.11909929310032,0,0,75,0,0,1,0,0,0,1,0,0
13.230646242719963,29.17527863105473,1,0,15,0,0,0,0,0,0,1,0,0
14.051334456200236,31.68636812316952,1,0,7,0,0,0,0,0,0,1,0,0
18.181584089402115,20.113448317092192,0,0,15,1,0,0,0,1,0,0,0,0
27.27874630550312,15.53445981161615,0,0,25,1,0,0,0,0,0,1,0,0
19.200260414900622,19.1411901012131,0,1,22,0,0,1,0,0,0,1,0,0
20.620620747203517,13.732422611293462,0,0,71,1,0,0,0,0,0,1,0,0
29.871893143890293,11.757714651948335,0,0,49,1,0,0,0,0,0,1,0,0
12.041594578792296,29.167614074446423,1,0,17,0,1,0,0,0,0,1,0,0
22.1812984290821,12.78319472824444,0,1,14,0,0,1,0,0,0,1,0,0
16.476953601925327,19.80356208788196,1,0,39,0,0,1,0,0,0,1,0,0
5.215361924162122,72.3498762736008,1,0,92,0,0,0,0,0,0,1,0,0
21.20377324911772,21.362650442713875,0,0,18,1,0,0,0,0,0,1,0,0
37.938898244414005,10.942847858394284,0,0,63,0,0,1,0,0,0,1,0,0
14.92816130673835,21.52867768589936,0,0,94,1,0,0,0,0,0,1,0,0
13.85929291125633,24.001123058414983,0,0,72,1,0,0,0,0,0,1,0,0
14.500000000000004,19.71266155414174,0,1,38,1,0,0,0,0,0,1,0,0
17.029386365926403,17.805350834413556,0,0,109,1,0,0,0,0,0,1,0,0
23.43074902771996,12.68805749947836,0,0,63,1,0,0,0,0,0,1,0,0
22.47220505424423,18.960583751921515,0,0,58,1,0,0,0,0,0,1,0,0
14.849915824677256,14.05469984718636,0,1,45,0,0,1,0,1,0,0,0,0
24.23241630543682,18.50683837866573,0,0,44,0,0,1,0,0,0,1,0,0
19.98124120268808,21.219116259406924,0,1,60,0,0,1,0,0,0,1,0,0
19.94918544703016,12.517054834627736,0,0,15,0,0,1,0,0,0,1,0,0
25.794766911139163,14.901318920387274,0,1,57,0,0,1,0,1,0,0,0,0
27.795863001533167,15.877161557924763,0,0,36,0,0,1,0,0,0,1,0,0
18.46645607581487,18.38151708485132,0,0,65,1,0,0,0,0,0,1,0,0
26.5994360842481,9.005852874257696,0,0,73,1,0,0,0,0,0,1,0,0
28.44011251735829,9.733516062092916,0,0,47,1,0,0,0,0,0,1,0,0
13.0862523283024,24.880367581099154,0,0,72,0,0,1,0,1,0,0,0,0
13.41640786499874,32.777584369303455,0,1,33,0,0,1,0,0,0,1,0,0
19.833809518093087,20.139961810594432,0,1,46,0,0,1,0,1,0,0,0,0
13.411189358144194,18.6172796646979,0,1,53,0,0,1,0,0,0,1,0,0
15.74706321826391,25.611770677519612,0,1,43,0,0,1,0,0,0,1,0,0
30.9594896598765,12.815695644527578,0,0,51,0,0,1,0,0,0,1,0,0
11.454256850621087,35.83765351255349,0,1,82,0,0,1,0,0,0,1,0,0
22.38615643651228,19.688979921822988,0,1,62,0,0,1,0,0,0,1,0,0
15.12382226819662,15.150461832997491,0,1,14,0,0,1,0,0,0,1,0,0
15.521919984331838,19.93973585859213,0,1,33,1,0,0,0,0,0,1,0,0
20.129580224137808,20.096498250717413,0,1,85,1,0,0,0,0,0,1,0,0
12.57179382586272,14.52395759943698,0,1,74,0,0,1,0,0,0,1,0,0
5.907622195096777,68.17766482282663,1,0,56,0,0,0,0,0,0,1,0,0
18.601075237738275,19.983106970618287,0,0,62,1,0,0,0,0,0,1,0,0
18.18185909086307,20.49734100436488,0,1,37,1,0,0,0,0,0,0,0,1
10.570241246064354,39.02868093788136,0,1,70,0,0,1,0,0,0,0,0,1
4.1048751503547525,88.51553312850818,0,0,66,0,0,0,0,0,0,1,0,0
26.943088167468847,11.961364470309825,0,0,72,0,0,1,0,0,0,1,0,0
36.0455267682413,11.350453524308342,0,0,16,0,0,1,0,0,0,1,0,0
8.935882720806042,5.723928711117537,0,0,56,0,0,1,0,0,0,1,0,0
5.859180830116105,66.22051141570603,0,0,81,0,1,0,0,0,0,1,0,0
18.423083346714797,22.80767148865788,0,1,76,0,0,1,0,1,0,0,0,0
22.24679752234015,18.98872862177988,0,1,24,1,0,0,0,0,0,1,0,0
23.303433223454437,12.246494308937471,0,1,6,1,0,0,0,0,0,1,0,0
5.546169849544818,69.74593967842367,0,1,86,0,0,1,0,0,0,0,0,1
32.47845439672275,13.968093177736552,0,1,55,0,0,1,0,0,0,1,0,0
23.551220775153045,18.78333455179315,0,0,85,1,0,0,0,0,0,1,0,0
19.84363877921587,18.82671768826144,0,0,7,0,0,1,0,0,0,1,0,0
22.23015969353347,18.241341746399783,0,0,66,0,0,1,0,0,0,1,0,0
60.39246641759218,5.924147691954024,0,0,83,1,0,0,0,0,0,1,0,0
29.024300163828244,15.114053450620515,0,1,16,1,0,0,0,0,0,0,0,1
25.52645686341918,15.611480704319362,0,1,31,0,0,1,0,0,0,0,0,1
7.278049189171504,19.09722219658902,0,0,31,1,0,0,0,1,0,0,0,0
19.89798984822336,17.308933179305598,0,0,32,0,0,1,0,0,0,1,0,0
23.104977818643324,19.561250808129152,0,1,41,0,0,1,0,0,0,1,0,0
38.45204805988883,11.862120553029232,0,1,41,1,0,0,0,1,0,0,0,0
17.705366418123067,17.605912646540283,0,0,90,0,0,1,0,0,0,1,0,0
19.542006038275595,19.05793386173549,1,1,66,1,0,0,0,0,0,1,0,0
7.324616030891988,56.4615088140081,1,1,59,1,0,0,0,1,0,0,0,0
24.96096953245205,14.836208215545229,0,1,79,0,0,1,0,0,0,1,0,0
13.897481786280563,31.370130089977454,0,1,91,0,0,1,0,0,0,1,0,0
31.183489221060555,10.473349197863966,0,0,7,0,0,1,0,0,0,1,0,0
23.021728866442675,11.438494756758006,0,0,92,0,0,1,0,0,0,1,0,0
27.018512172212592,16.831669012135965,0,1,46,0,0,1,0,0,0,1,0,0
16.144658559412143,23.975525790720116,0,1,3,1,0,0,0,0,0,1,0,0
23.3257368586718,10.973830605049056,0,0,22,0,0,1,0,0,0,1,0,0
5.900000000000006,68.27188060521122,0,1,69,0,0,1,0,0,0,1,0,0
11.567627241573785,24.14093458748659,0,1,9,0,0,1,0,1,0,0,0,0
19.436306233438497,20.491626612618088,0,1,58,1,0,0,0,1,0,0,0,0
7.829431652425359,50.62591194879824,0,1,69,1,0,0,0,0,0,0,0,1
9.84123975929862,44.11859652806917,0,0,89,0,0,0,0,0,0,1,0,0
26.41685068285014,11.667416583508563,0,0,19,0,0,1,0,0,0,1,0,0
15.489673979784085,20.919971979926128,0,0,32,1,0,0,0,1,0,0,0,0
26.190456277048703,11.014574387021538,1,0,25,0,0,1,0,0,0,1,0,0
10.417773274553449,39.98477604995552,0,0,30,0,0,0,0,0,0,1,0,0
27.12673957555534,16.643878502299454,0,1,11,0,0,1,0,0,0,0,0,1
12.529964086141668,18.79988628863267,0,0,28,0,0,1,0,0,0,1,0,0
20.32953516438583,17.017969561500564,0,1,85,0,0,1,0,0,0,1,0,0
27.0185121722126,13.968250403683664,0,0,63,0,0,1,0,0,0,1,0,0
32.10685285106592,13.390844232024524,0,0,25,1,0,0,0,0,0,1,0,0
13.409325113517092,33.20140607234211,1,1,59,0,0,1,0,0,0,1,0,0
20.66131651178114,19.80870230852372,0,1,69,0,0,1,0,1,0,0,0,0
11.53776408148477,23.61295221417721,0,1,48,0,0,1,0,1,0,0,0,0
27.695667531222277,16.382725483653036,0,1,85,1,0,0,0,0,0,1,0,0
20.396078054371134,21.80140981883803,0,1,53,0,0,1,0,0,0,1,0,0
25.403149411047444,11.7762876636948,0,1,45,1,0,0,0,0,0,1,0,0
26.6152212089248,16.050920993265912,0,0,41,1,0,0,0,0,0,1,0,0
7.778174593052025,54.15555617460923,1,0,84,0,0,0,0,0,0,1,0,0
14.173919711921611,18.42565297016941,0,1,22,1,0,0,0,0,0,1,0,0
18.478365728602736,16.951679444143167,0,1,46,1,0,0,0,0,0,1,0,0
15.689486925964156,28.159244295863285,0,1,52,0,0,1,0,0,0,1,0,0
22.225210910135363,14.09376979473455,0,0,18,0,0,1,0,0,0,1,0,0
13.17118066082156,26.46600492450209,0,1,60,0,0,1,0,1,0,0,0,0
9.192388155425116,44.79012688640841,1,0,46,0,0,0,0,0,0,1,0,0
9.068627239003703,39.39475834745611,0,1,14,0,0,1,0,0,0,1,0,0
28.058866691297432,13.922575684607157,0,0,63,1,0,0,0,0,0,1,0,0
12.23315167894194,31.6553160492523,1,0,37,0,0,0,0,0,0,1,0,0
11.45862120850497,38.09792380107157,0,0,78,1,0,0,0,0,0,1,0,0
5.1478150704935,57.99461859945813,0,1,20,0,0,1,0,1,0,0,0,0
7.684399781375247,53.60393731238666,1,0,3,0,0,0,0,0,0,1,0,0
27.62354068543712,14.47103664345061,0,0,81,0,0,1,0,0,0,1,0,0
17.568437608393072,24.79624368463902,0,0,73,0,0,1,0,0,0,1,0,0
11.5974135047432,29.263548134058876,0,0,23,0,0,0,0,0,0,1,0,0
9.154780172128657,39.55115179709924,1,0,46,1,0,0,0,0,0,1,0,0
9.503683496413384,45.33721096770432,1,0,23,0,0,0,0,0,0,1,0,0
28.06082678753426,16.13728724531757,1,0,58,0,0,1,0,0,0,1,0,0
24.59308845997183,18.13023385889341,0,0,40,1,0,0,0,0,0,1,0,0
13.09732797176584,32.31886535910107,1,0,52,0,0,0,0,0,0,1,0,0
25.179356624028344,17.93285677240845,1,1,5,0,0,1,0,1,0,0,0,0
26.10076627227637,16.416348654653742,0,0,54,0,0,1,0,0,0,1,0,0
18.529975715040752,13.7327456368219,0,0,36,0,0,1,0,0,0,1,0,0
9.751410154434078,44.45517865971431,0,0,56,0,0,0,0,0,0,1,0,0
24.04828476211973,13.903828214076556,0,0,42,0,0,1,0,0,0,1,0,0
24.41249679979497,15.862638724741894,0,0,79,0,0,1,0,0,0,1,0,0
23.551220775153045,18.78333455179315,0,0,45,1,0,0,0,0,0,1,0,0
15.608331108738057,26.037060144082748,0,0,60,1,0,0,0,0,0,1,0,0
20.670752284326763,19.49481516224235,0,0,79,0,0,1,0,0,0,1,0,0
11.886967653695372,36.75999588067361,1,0,39,0,0,0,0,0,0,1,0,0
27.388501236832948,16.567478396822473,0,1,54,0,0,1,0,0,0,1,0,0
14.199295757184576,21.415068450641723,0,0,30,0,0,1,0,0,0,1,0,0
21.61133961604417,12.403662976417602,0,0,44,0,0,1,0,0,0,1,0,0
32.931747600150224,12.04531074402567,0,0,77,1,0,0,0,0,0,1,0,0
16.207714212682802,27.7154478587311,0,1,41,1,0,0,0,0,0,1,0,0
26.518861212352235,17.021848156994924,0,0,45,1,0,0,0,0,0,1,0,0
7.502666192761079,28.196347936265504,0,0,57,0,0,0,0,0,0,1,0,0
25.58534736914861,16.139306631300926,0,0,36,0,0,1,0,0,0,1,0,0
38.11049724157375,11.949676605602578,0,0,68,0,0,1,0,0,0,1,0,0
33.15478849276526,13.696732617837032,0,0,33,0,0,1,0,0,0,1,0,0
8.18352002502591,47.28155887233856,0,0,17,0,0,0,0,0,0,1,0,0
8.508818954473057,47.89127021191118,0,0,65,0,0,0,0,0,0,1,0,0
22.23803048833237,20.36173376837205,0,1,74,0,0,1,0,0,0,0,0,1
35.516897387018474,11.650572613006736,0,0,18,1,0,0,0,0,0,1,0,0
31.890437438203957,14.001221824900696,0,1,60,0,0,1,0,1,0,0,0,0
35.920050111323626,12.701513288153611,0,0,29,0,0,1,0,0,0,1,0,0
22.291253890259288,15.879284002014996,0,0,18,0,0,1,0,0,0,1,0,0
11.011357772772625,25.2325763628397,0,0,5,0,0,0,0,0,0,1,0,0
6.109828148156055,64.93153942274252,0,0,8,0,0,0,1,0,0,0,0,0
38.47752590798945,11.004755734431384,0,0,74,0,0,1,0,0,0,1,0,0
24.312959507225777,18.029928599001643,0,0,29,1,0,0,0,0,0,1,0,0
8.556284240252888,40.464103950255314,1,0,42,0,0,0,0,0,0,1,0,0
15.51934276958918,28.562233573115964,1,0,18,0,0,0,0,0,0,1,0,0
11.869709347747316,30.51163662637981,0,1,76,1,0,0,0,0,0,1,0,0
28.95807314031789,14.399995077655374,0,1,61,0,0,1,0,0,0,0,0,1
11.216059914247962,17.014684907116074,1,0,36,1,0,0,0,0,0,1,0,0
28.6356421265527,12.129793544091882,0,0,56,1,0,0,0,0,0,1,0,0
