id,match_id,competition,season_id,minute,player,team,shot_outcome,shot_type,shot_body_part,shot_technique,shot_statsbomb_xg,under_pressure,shot_first_time,x,y,gol,shot_distance,shot_angle
cd788467-ed99-4798-9bf1-b817c440f0a2,303421,La Liga,42,37,José Luis Sanmartín Mato,Deportivo Alavés,Blocked,Open Play,Left Foot,Normal,0.034282953,0,0,92.0,31.6,0,29.23285822494954,14.955910068335719
60c748bd-45fd-48c4-bc6b-b5f5a90df8d8,303421,La Liga,42,40,Arturo Erasmo Vidal Pardo,Barcelona,Saved,Open Play,Head,Normal,0.2702254,0,0,113.9,40.1,0,6.1008196170678515,66.49885892923173
68ffca9f-f228-425a-aff4-09e8fabdf971,303421,La Liga,42,43,Luis Alberto Suárez Díaz,Barcelona,Goal,Open Play,Head,Normal,0.19626191,0,0,110.1,41.3,1,9.9849887330933,43.41764660285531
275adb01-ad40-42e4-9514-d595dd07ef2a,303421,La Liga,42,44,Luis Alberto Suárez Díaz,Barcelona,Off T,Open Play,Left Foot,Normal,0.020003129,1,1,119.3,49.2,0,9.226592003551477,4.631245334731097
e1991c5b-79f4-4710-a34c-4f0967e1c21e,303421,La Liga,42,56,Nélson Cabral Semedo,Barcelona,Goal,Open Play,Right Foot,Normal,0.29617724,0,0,109.3,48.5,1,13.665284482951684,26.626763980135927
50c0290e-745e-4491-9ff2-f2c4896b1626,303421,La Liga,42,74,Lionel Andrés Messi Cuccittini,Barcelona,Goal,Open Play,Left Foot,Half Volley,0.1605108,1,1,108.2,37.7,1,12.02206305090769,36.295752302634504
28d5e4a6-b40c-44db-af67-4d9dc5c77836,303421,La Liga,42,81,José Luis Sanmartín Mato,Deportivo Alavés,Off T,Open Play,Head,Normal,0.12716337,0,0,102.7,43.8,0,17.712425017484193,24.931394349954324
d206b236-62ee-4728-8954-6f6b4f7fd239,303421,La Liga,42,84,José Luis Sanmartín Mato,Deportivo Alavés,Off T,Open Play,Right Foot,Normal,0.029663851,0,0,105.6,22.9,0,22.355536227073603,13.394366258565032
c5a15e94-6925-4ca7-991b-540b3408bcbf,303421,La Liga,42,89,Martin Braithwaite Christensen,Barcelona,Wayward,Open Play,Left Foot,Half Volley,0.11062013,1,1,113.6,28.6,0,13.073637596323376,18.288368243554757
729d5dce-203f-4eff-b447-bdb03338fb76,303421,La Liga,42,89,Luis Alberto Suárez Díaz,Barcelona,Off T,Open Play,Right Foot,Normal,0.27239007,0,0,118.9,45.3,0,5.41294744108974,33.4907840917024
3ad29e62-407f-4861-b68c-4bd5ec481ec2,303421,La Liga,42,93,Luis Jesús Rioja González,Deportivo Alavés,Blocked,Open Play,Left Foot,Normal,0.0502469,0,0,99.1,36.5,0,21.19103584065678,21.111060817669614
5aaf2054-a1c2-44a4-bce1-44f0aad0537d,303493,La Liga,42,4,Sergio Busquets i Burgos,Barcelona,Blocked,Open Play,Left Foot,Half Volley,0.046645813,1,1,98.3,36.4,0,21.996590644915866,20.3578305519206
83a169f7-9ee3-4b48-afee-6e066c3cfe4b,303493,La Liga,42,9,Lionel Andrés Messi Cuccittini,Barcelona,Saved,Open Play,Left Foot,Normal,0.03216688,0,0,99.0,27.5,0,24.438698819699873,16.120999974859107
3bd3a0e7-d6f0-4dab-b3d9-a79c03aea887,303493,La Liga,42,11,Íñigo Lekue Martínez,Athletic Club,Blocked,Open Play,Left Foot,Normal,0.03379056,0,0,102.4,55.1,0,23.189868477419182,15.101602216143824
c3015f44-61ea-4d0e-9b4c-4c361e26c12b,303493,La Liga,42,11,Mikel Balenziaga Oruesagasti,Athletic Club,Off T,Open Play,Left Foot,Normal,0.022073058,0,1,93.4,27.6,0,29.348253781102542,14.129980897637646
8909bd88-04fe-41f1-be90-360f735448f0,303493,La Liga,42,12,Iñaki Williams Arthuer,Athletic Club,Off T,Open Play,Right Foot,Normal,0.06938968,0,0,102.4,54.9,0,23.060138768012646,15.269123775804069
284bed70-86bd-4f92-98f0-8b042f15780e,303493,La Liga,42,14,Luis Alberto Suárez Díaz,Barcelona,Saved,Open Play,Right Foot,Normal,0.06509467,0,0,96.0,34.6,0,24.599999999999998,18.05015256778368
74fbe77a-1d7d-46fb-b333-d0d483813f1e,303493,La Liga,42,14,Luis Alberto Suárez Díaz,Barcelona,Off T,Open Play,Right Foot,Normal,0.07401169,0,0,107.8,54.3,0,18.797074240423694,16.13679181906097
184aaaf6-bf28-4561-90ba-1f37cea2739c,303493,La Liga,42,20,Yeray Álvarez López,Athletic Club,Off T,Open Play,Head,Normal,0.14288329,1,0,113.7,35.8,0,7.571657678474376,50.64688861252543
c3758752-7245-4ef8-afa8-8d04492c38d4,303493,La Liga,42,22,Iñaki Williams Arthuer,Athletic Club,Wayward,Open Play,Right Foot,Normal,0.33578432,0,1,108.2,39.5,0,11.810588469674148,37.39553949764968
23b9c737-6735-45ed-ae38-18415e7cc8a3,303493,La Liga,42,24,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Open Play,Left Foot,Half Volley,0.056494646,0,0,102.9,40.5,0,17.107308379753952,26.311003073508516
b3e20c8e-489d-4cde-9131-b9edfb103e3c,303493,La Liga,42,27,Nélson Cabral Semedo,Barcelona,Off T,Open Play,Right Foot,Normal,0.024692051,0,0,100.3,54.5,0,24.46098935039219,15.143335392702673
abd1e42d-b21f-48c8-9c4e-6ae4f82398c0,303493,La Liga,42,32,Unai López Cabrera,Athletic Club,Blocked,Open Play,Right Foot,Normal,0.01944568,1,1,90.4,35.2,0,29.986663702386092,15.008913910362935
fb64ac03-52e5-463e-b8da-a102cc7e5d86,303493,La Liga,42,43,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Left Foot,Normal,0.039949823,0,0,96.3,31.0,0,25.351331325987598,16.83276707621399
95297c1f-4125-4da3-938b-533d69cd59bb,303493,La Liga,42,53,Antoine Griezmann,Barcelona,Saved,Open Play,Left Foot,Half Volley,0.17408653,0,0,109.1,28.4,0,15.917600321656533,20.171261677517055
d654d685-71e1-4209-8f9e-9fe7223a56e4,303493,La Liga,42,64,Anssumane Fati,Barcelona,Off T,Open Play,Head,Normal,0.1638502,1,0,112.3,39.9,0,7.700649323271385,54.89577027075015
60fd512e-25ec-488d-b083-96630dc0c9bf,303493,La Liga,42,70,Ivan Rakitić,Barcelona,Goal,Open Play,Right Foot,Normal,0.345508,0,0,109.4,47.1,1,12.758134659894443,30.018237934643654
2b11c4b5-5198-4463-aff9-fa368ab1ef5b,303493,La Liga,42,73,Luis Alberto Suárez Díaz,Barcelona,Blocked,Open Play,Right Foot,Normal,0.080421396,0,0,105.9,28.8,0,18.006943105369103,20.09942982095896
508e69b2-1d05-42e3-bd78-1d9e935bb7a9,303493,La Liga,42,79,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Left Foot,Normal,0.0724557,0,0,103.9,47.3,0,17.67766952966368,23.48019185989365
209510ea-e76b-4462-b879-60a675458d9c,303493,La Liga,42,86,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Free Kick,Left Foot,Normal,0.033494998,0,0,89.7,40.4,0,30.302640149003516,15.038081333002788
0eadfd3a-f3c8-4642-b424-247f40c19f97,303493,La Liga,42,88,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Open Play,Left Foot,Normal,0.04258538,0,1,97.2,39.9,0,22.800219297190978,19.90088969791701
84b351c1-76ac-4095-bd1d-0afbe54d49ed,303493,La Liga,42,88,Gerard Piqué Bernabéu,Barcelona,Off T,Open Play,Head,Normal,0.055137474,1,0,109.9,45.1,0,11.314592347937237,35.8029034554245
a5ac9127-aab8-4193-a703-b92d72567565,303493,La Liga,42,91,Unai Núñez Gestoso,Athletic Club,Off T,Open Play,Head,Normal,0.064938694,1,0,108.4,41.1,0,11.65203844827161,37.76918376005268
4778ebdb-65c5-4a3c-acb1-14dd91d9f339,303493,La Liga,42,93,Arturo Erasmo Vidal Pardo,Barcelona,Saved,Open Play,Right Foot,Volley,0.082577094,0,1,108.9,49.9,0,14.873466307488643,23.39844286221742
af5d3902-af41-480a-887d-3d1755728986,303493,La Liga,42,93,Anssumane Fati,Barcelona,Post,Open Play,Right Foot,Half Volley,0.22489643,0,1,115.7,42.6,0,5.024937810560444,74.94943307089714
c4ada3e2-9be1-4b0b-aaec-effb0c701185,303493,La Liga,42,95,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Free Kick,Left Foot,Normal,0.061364114,0,0,98.5,52.8,0,25.02179050347916,15.744504294428971
a532ec75-35e6-45c8-b082-9692cc6ebcd0,303680,La Liga,42,0,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Open Play,Left Foot,Normal,0.022596503,0,0,93.5,47.7,0,27.596014204953587,15.873507144104376
2c92f094-1129-493d-a98e-c42a16485bf4,303680,La Liga,42,4,Sergi Roberto Carnicer,Barcelona,Saved,Open Play,Left Foot,Normal,0.1142778,0,1,108.3,43.9,0,12.332882874656681,34.51745585968791
ccd68258-2b13-4460-babc-529972103694,303680,La Liga,42,11,Sergi Roberto Carnicer,Barcelona,Blocked,Open Play,Right Foot,Volley,0.03810376,0,1,106.4,54.7,0,20.026232796010337,15.778207563534703
c3cbf907-1201-4d51-8668-f441d026d168,303680,La Liga,42,14,Arturo Erasmo Vidal Pardo,Barcelona,Goal,Open Play,Right Foot,Normal,0.1306078,0,0,107.2,51.5,1,17.2072659071684,20.082249645900827
ab023fed-ec64-4acf-b61d-8e41645136b3,303680,La Liga,42,17,Rubén Alcaraz Jiménez,Real Valladolid,Blocked,Free Kick,Right Foot,Normal,0.050653882,0,0,97.1,53.3,0,26.48206940554307,14.966797124055043
9c675b4e-53ca-4c42-a54a-04137ef42596,303680,La Liga,42,18,Antoine Griezmann,Barcelona,Wayward,Open Play,Right Foot,Normal,0.49164614,0,1,111.3,37.9,0,8.949860334105782,47.355641624412975
b0472163-2581-4664-bf1e-1096fc051084,303680,La Liga,42,21,Sergio Guardiola Navarro,Real Valladolid,Off T,Open Play,Left Foot,Normal,0.007688619,0,0,99.1,62.2,0,30.490162347878705,10.370503909693683
832dc290-28e6-44af-8b41-6730c45c7adb,303680,La Liga,42,23,Nélson Cabral Semedo,Barcelona,Saved,Open Play,Right Foot,Normal,0.22457004,1,0,110.0,50.8,0,14.718695594379277,21.73836117622567
f73835a2-1b7d-4b97-ba8b-b62c942960f8,303680,La Liga,42,28,Óscar Plano Pedreño,Real Valladolid,Blocked,Open Play,Left Foot,Normal,0.039319683,0,0,96.7,47.8,0,24.57091776877697,17.59655134093527
9da2678a-3d85-4a14-bda3-2657500c6ab7,303680,La Liga,42,36,Enrique Pérez Muñoz,Real Valladolid,Saved,Open Play,Left Foot,Normal,0.22786807,0,0,107.9,37.0,0,12.466354719804817,34.77436580434646
1a9a17ee-8cb3-4360-892b-e2ec9f79f6bc,303680,La Liga,42,41,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Open Play,Left Foot,Normal,0.04987303,0,0,102.7,31.5,0,19.275372888740698,21.269323210569716
d97ad321-9bc4-42dd-8289-9c82dc07ffb4,303680,La Liga,42,48,Ricard Puig Martí,Barcelona,Saved,Open Play,Right Foot,Normal,0.055552505,0,0,100.4,42.6,0,19.771696942852422,22.69578184491426
d18a2fe6-6c4b-4c4b-a941-1f06761f1785,303680,La Liga,42,51,Enes Ünal,Real Valladolid,Saved,Open Play,Right Foot,Normal,0.02337913,0,0,90.0,39.3,0,30.008165555395085,15.181260677373633
7ea92ea3-d1bd-44ee-83de-78924a15c8ff,303680,La Liga,42,57,Enrique Pérez Muñoz,Real Valladolid,Off T,Open Play,Left Foot,Normal,0.043661803,0,1,95.9,43.0,0,24.28600419995022,18.572334436554275
41c4a6d4-5f5f-4143-bab3-e657a7d124a2,303680,La Liga,42,59,Enes Ünal,Real Valladolid,Saved,Open Play,Head,Normal,0.10057595,0,0,111.9,36.9,0,8.672946442818606,47.57615747749008
e12d1b5e-dde3-4771-a9e3-048ce539e5dd,303680,La Liga,42,60,Javier Sánchez de Felipe,Real Valladolid,Off T,Open Play,Right Foot,Volley,0.013997235,0,1,117.1,52.7,0,13.026895255585657,8.583623922096942
be9847f6-e29f-48f5-ab05-27614535d7b6,303680,La Liga,42,62,Lionel Andrés Messi Cuccittini,Barcelona,Saved,Free Kick,Left Foot,Normal,0.03852629,0,0,95.8,55.7,0,28.846663585239806,13.34487479427065
bfc296aa-bb4a-4de0-bcc0-1c1ff15b89d2,303680,La Liga,42,65,Enes Ünal,Real Valladolid,Saved,Open Play,Head,Normal,0.07289389,1,0,107.8,37.4,0,12.473972903610143,34.9589527074884
8f83d3f3-763d-4996-9b38-15d92be57422,303680,La Liga,42,67,José Ignacio Martínez García,Real Valladolid,Off T,Open Play,Left Foot,Normal,0.01874994,0,0,91.5,26.7,0,31.45059617876901,13.186163404286631
bb88cd6e-6068-45a8-8af7-0cdb479c8161,303680,La Liga,42,75,Gerard Piqué Bernabéu,Barcelona,Saved,Open Play,Head,Normal,0.060936738,1,0,111.5,41.9,0,8.70976463516667,48.64272759652477
38213a30-664d-4777-978e-3dfe41005aff,303680,La Liga,42,80,Enrique Pérez Muñoz,Real Valladolid,Blocked,Open Play,Left Foot,Half Volley,0.019928094,0,0,98.2,26.6,0,25.589060162499127,15.27029670957177
6a6f08cd-5caf-41df-894c-661b8c01cdc2,303680,La Liga,42,86,Sandro Ramírez Castillo,Real Valladolid,Off T,Open Play,Right Foot,Normal,0.031603448,0,0,103.0,25.6,0,22.27913822390803,15.807931596027485
3a3fabad-7776-4a60-abcb-61b8b6874824,303680,La Liga,42,91,Sandro Ramírez Castillo,Real Valladolid,Saved,Open Play,Left Foot,Normal,0.11706278,0,1,115.1,28.9,0,12.133424908079338,16.632725176178816
7c3dc079-5dba-40de-ab54-c5ec1a990256,303479,La Liga,42,9,Martin Braithwaite Christensen,Barcelona,Saved,Open Play,Left Foot,Normal,0.047144,1,0,111.1,24.5,0,17.87344398821895,13.204313642424644
313aa091-6d1b-445e-84a4-2f8388adef4b,303479,La Liga,42,14,Martin Braithwaite Christensen,Barcelona,Saved,Open Play,Right Foot,Normal,0.07741682,1,0,106.2,53.8,0,19.51614716074871,16.83399033564957
526d5071-c746-4626-bf38-bf5ab91678d2,303479,La Liga,42,18,Alexander Isak,Real Sociedad,Blocked,Open Play,Left Foot,Normal,0.07448834,0,0,103.0,47.9,0,18.74593289223025,22.071270253146075
06306279-d383-428a-8c95-9635ae228cf3,303479,La Liga,42,26,Alexander Isak,Real Sociedad,Off T,Open Play,Head,Normal,0.0710016,0,0,112.7,33.1,0,10.044899203078144,34.52284201328368
191bb89a-0d23-4c0c-9e76-676efcaa6598,303479,La Liga,42,28,Ivan Rakitić,Barcelona,Off T,Open Play,Right Foot,Normal,0.028577907,1,0,91.7,40.8,0,28.31130516242584,16.077672257532715
4f8e5cf6-4ea2-41d1-8c04-5c0ec5885f8b,303479,La Liga,42,28,Lionel Andrés Messi Cuccittini,Barcelona,Saved,Open Play,Left Foot,Volley,0.23616955,0,1,115.2,31.5,0,9.761659694949419,25.84082217810514
e9c711d3-1528-471e-b533-1236cc4a130c,303479,La Liga,42,29,Martin Braithwaite Christensen,Barcelona,Off T,Open Play,Head,Normal,0.052394193,1,0,110.7,34.7,0,10.704204781299726,37.04247538777198
6fe8eb99-cafb-4441-8eda-5f5064a2df80,303479,La Liga,42,30,Ander Barrenetxea Muguruza,Real Sociedad,Saved,Open Play,Head,Normal,0.06861712,0,0,113.9,30.0,0,11.713667231059619,21.93006428043517
6ca56a30-8632-41d8-8796-93e57f77e12e,303479,La Liga,42,32,Antoine Griezmann,Barcelona,Blocked,Open Play,Left Foot,Normal,0.07725056,1,1,105.3,34.0,0,15.877342346879093,26.47859021221699
0adab879-08a8-4255-810e-641c0495b725,303479,La Liga,42,36,Alexander Isak,Real Sociedad,Blocked,Open Play,Left Foot,Half Volley,0.0803118,0,0,109.2,31.8,0,13.560235986147141,27.232766551503513
9e6dd29a-9eea-4fd3-8f34-5441031f7269,303479,La Liga,42,39,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Left Foot,Normal,0.114583604,0,1,104.8,35.7,0,15.796518603793688,27.506172715807697
95a6ba5b-3a98-4fcb-9625-6816541e1c84,303479,La Liga,42,45,Ander Barrenetxea Muguruza,Real Sociedad,Off T,Open Play,Right Foot,Normal,0.03803163,0,0,105.7,23.5,0,21.834376565407126,13.944330052963075
b99a16e2-8d6e-44fe-8ecd-ce68f012136a,303479,La Liga,42,53,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Right Foot,Normal,0.065282725,0,0,101.4,41.0,0,18.626862323000076,24.208739229110076
1b00a7e5-3679-46c4-a8ef-750f54a243e7,303479,La Liga,42,54,Martin Ødegaard,Real Sociedad,Off T,Open Play,Left Foot,Normal,0.090227194,0,0,105.3,40.5,0,14.70850094333206,30.413023785439318
df6b62f2-83a9-4891-9e60-a0640d0ec1e3,303479,La Liga,42,56,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Free Kick,Left Foot,Normal,0.05700268,0,0,94.1,31.9,0,27.13705953120198,16.045765044525673
2410f44c-9c22-41a8-accd-46eecee9c677,303479,La Liga,42,57,Ander Barrenetxea Muguruza,Real Sociedad,Off T,Open Play,Right Foot,Normal,0.046684895,0,0,109.1,26.7,0,17.195929750961422,17.315526313403
7118cd09-13da-4be9-8616-c79bcfbbdbc9,303479,La Liga,42,59,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Left Foot,Half Volley,0.17695262,1,1,112.9,38.2,0,7.324616030891988,56.4615088140081
e85e56ec-fe95-4cbd-92ad-9d1c01b357eb,303479,La Liga,42,63,Ivan Rakitić,Barcelona,Saved,Open Play,Right Foot,Normal,0.06430453,0,1,104.7,54.2,0,20.87414668914636,16.257531782394736
7b3236ff-79a2-4308-9c70-4bb807c21f61,303479,La Liga,42,65,Gerard Piqué Bernabéu,Barcelona,Saved,Open Play,Head,Normal,0.15407099,0,0,114.0,36.5,0,6.946221994724902,56.10383410232896
8c5d6c45-2b2a-4455-a107-475cd18b1adc,303479,La Liga,42,71,Ignacio Monreal Eraso,Real Sociedad,Blocked,Open Play,Left Foot,Normal,0.0604418,0,1,107.0,24.8,0,20.00099997500125,15.152562773639264
8c8b508b-4302-4b5d-81df-2c2f594159bc,303479,La Liga,42,72,Mikel Oyarzabal Ugarte,Real Sociedad,Off T,Open Play,Left Foot,Normal,0.03392438,0,0,100.1,26.4,0,24.103319273494268,15.737033762028014
63d563a0-2b58-4e46-bac3-d590b843fea9,303479,La Liga,42,74,Alexander Isak,Real Sociedad,Off T,Open Play,Left Foot,Normal,0.09520762,0,1,109.1,26.4,0,17.42899882379938,16.857846797086427
75056b6d-80ae-49b3-88a9-ce60ca6c6d59,303615,La Liga,42,9,Adrián Embarba Blázquez,Espanyol,Saved,Open Play,Right Foot,Normal,0.21155524,0,0,113.2,51.0,0,12.932130528261766,19.783314403009438
74e3907b-aecf-4c89-9681-8ba83d0b3b46,303615,La Liga,42,15,Marc Roca Junqué,Espanyol,Blocked,Open Play,Left Foot,Normal,0.047041394,1,1,98.6,30.8,0,23.29377599274107,18.009574241898335
121c93aa-f278-414f-8f8e-bc1963505c6c,303615,La Liga,42,21,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Free Kick,Left Foot,Normal,0.03879421,0,0,96.3,55.7,0,28.42850681973994,13.459947827386001
dc32ab4e-04c0-4e9b-bdaf-1454807836e8,303615,La Liga,42,24,Luis Alberto Suárez Díaz,Barcelona,Blocked,Open Play,Left Foot,Normal,0.2109313,0,0,109.3,30.5,0,14.308738588708652,24.395906515423906
96b025b8-9f42-4b72-b020-1dfe493432a3,303615,La Liga,42,25,Gerard Piqué Bernabéu,Barcelona,Off T,Open Play,Head,Normal,0.07513004,1,0,112.0,43.0,0,8.54400374531753,48.31094211002896
aaac95bd-fdb1-49ed-b390-8ef24328c55c,303615,La Liga,42,43,Dídac Vilá Rosselló,Espanyol,Post,Open Play,Right Foot,Normal,0.2362854,0,1,107.4,34.0,0,13.955644019535603,29.417979554800368
43b8aaea-a640-4488-9951-8e5451b34cda,303615,La Liga,42,45,Luis Alberto Suárez Díaz,Barcelona,Saved Off Target,Open Play,Head,Normal,0.05210925,0,0,106.0,43.1,0,14.339107364128354,30.569758484529554
df3378b6-1c96-4cc9-8b0a-dd50bb0c07f7,303615,La Liga,42,53,Antoine Griezmann,Barcelona,Off T,Open Play,Head,Normal,0.06780602,0,0,107.2,41.2,0,12.856126943990555,34.44853608348493
d7691442-4b74-4115-9fc9-eb154511f6b0,303615,La Liga,42,55,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Open Play,Left Foot,Normal,0.124636844,1,1,111.7,30.8,0,12.390722335683257,25.77142545370202
38f49fee-58c0-4553-95cc-ada1756fedc2,303615,La Liga,42,55,Luis Alberto Suárez Díaz,Barcelona,Goal,Open Play,Right Foot,Normal,0.50134957,1,1,112.5,39.8,1,7.502666192761077,56.118639956395505
a0d149a3-1e8e-47c9-8d9d-ed8221622bd8,303615,La Liga,42,65,Adrián Embarba Blázquez,Espanyol,Blocked,Free Kick,Right Foot,Normal,0.037771836,0,0,95.3,55.2,0,29.002241292700123,13.467419053748003
970c393b-0fad-4da9-bcc9-029c2f0f505a,303615,La Liga,42,66,Marc Roca Junqué,Espanyol,Off T,Open Play,Left Foot,Volley,0.029425189,0,1,99.2,48.3,0,22.394865482962828,18.917524386495206
6e0b45b3-fd88-48da-8021-f7992e710031,303615,La Liga,42,67,Lionel Andrés Messi Cuccittini,Barcelona,Saved,Open Play,Left Foot,Volley,0.07493964,0,1,112.2,28.2,0,14.144963768069537,18.72578871486991
6ab94982-c96e-42ad-9d14-5a351ccf5959,303615,La Liga,42,73,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Free Kick,Left Foot,Normal,0.009762889,0,0,106.3,62.8,0,26.5994360842481,9.005852874257696
1e852c54-9fbc-4eb1-8662-af22817da751,303615,La Liga,42,75,Víctor Campuzano Bonilla,Espanyol,Blocked,Open Play,Left Foot,Normal,0.013041433,0,0,117.2,26.8,0,13.493702234746399,7.681402853478202
234a2833-316c-4863-aa92-1310e85491a1,303615,La Liga,42,76,Raúl de Tomás Gómez,Espanyol,Wayward,Open Play,Head,Normal,0.039792333,0,0,117.3,49.8,0,10.165136496870073,13.892589827855211
d81723fe-e37e-423f-b196-dcb98b16b002,303615,La Liga,42,85,Sergi Darder Moll,Espanyol,Off T,Open Play,Right Foot,Volley,0.0155853005,0,1,99.8,55.7,0,25.583783926542225,14.202283212794137
f6027c8c-3c6e-4b26-8cf7-363ecd9c6cf4,303615,La Liga,42,89,Raúl de Tomás Gómez,Espanyol,Saved,Open Play,Right Foot,Normal,0.024522461,0,0,90.2,31.9,0,30.88122406900348,14.265339417316756
cbdbf3bc-3ab7-48d4-9dac-3176558dd94d,303615,La Liga,42,90,Sergi Darder Moll,Espanyol,Blocked,Open Play,Right Foot,Normal,0.055309135,0,1,100.7,38.2,0,19.383756085960222,23.2295323521976
eb49db93-1ae0-40f0-a34b-e2a92dfb7e25,303615,La Liga,42,95,Bernardo José Espinosa Zúñiga,Espanyol,Off T,Open Play,Head,Normal,0.053216323,1,0,109.7,34.4,0,11.723907198540935,34.15565711962251
87945bba-cdbd-4700-a9a3-a61f774d88c0,303696,La Liga,42,1,Luis Alberto Suárez Díaz,Barcelona,Saved,Open Play,Right Foot,Normal,0.08289638,0,1,100.3,31.0,0,21.65848563496534,19.179400743209325
8291010d-3488-4ffb-9533-2ae8e34d5996,303696,La Liga,42,7,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Open Play,Left Foot,Normal,0.040412925,0,0,96.1,41.3,0,23.93532953606447,18.948840217686914
8db0e9df-082d-4eee-a025-4418de1905d4,303696,La Liga,42,7,Ivan Rakitić,Barcelona,Saved,Open Play,Right Foot,Normal,0.014227368,1,0,98.2,24.8,0,26.575928958363804,14.179115998782022
03fd3cc8-49ce-4286-b2d7-b47bbb7a2018,303696,La Liga,42,8,Marcos Llorente Moreno,Atlético Madrid,Blocked,Open Play,Left Foot,Normal,0.08930641,0,1,109.7,33.9,0,11.970797801316333,32.91457354725891
64fd03a4-f5c6-4902-8b63-6f5614629aa9,303696,La Liga,42,10,Lionel Andrés Messi Cuccittini,Barcelona,Blocked,Free Kick,Left Foot,Normal,0.007892108,0,0,116.1,64.0,0,24.314810301542558,3.104743208794661
519f189f-22dc-4515-a66b-9a7b1654f0c3,303696,La Liga,42,21,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Left Foot,Normal,0.019544818,1,0,102.9,58.3,0,25.045957757690157,12.614127207720253
ecc85a6f-059f-4243-9a1c-ad7ccd7cc7e9,303696,La Liga,42,29,Lionel Andrés Messi Cuccittini,Barcelona,Off T,Open Play,Left Foot,Normal,0.08832968,0,1,101.4,36.0,0,19.025246384738352,23.27290441780384
01cc8ddd-65e2-465d-b642-677dbe31e5b5,303696,La Liga,42,37,Marcos Llorente Moreno,Atlético Madrid,Blocked,Open Play,Right Foot,Normal,0.03956943,0,0,96.2,39.4,0,23.807561823924765,19.069193821758084
1cdf6c4d-4d8b-4e25-9a2c-c8da3d15b7d2,303696,La Liga,42,41,Lionel Andrés Messi Cuccittini,Barcelona,Saved,Free Kick,Left Foot,Normal,0.036609735,0,0,92.7,51.2,0,29.508134471701187,14.333485004136103
e3af1a5d-7a87-4fcb-9e55-a1bc41ff6560,303696,La Liga,42,47,Yannick Ferreira Carrasco,Atlético Madrid,Blocked,Open Play,Right Foot,Normal,0.046322465,0,0,97.8,36.1,0,22.539964507514206,19.846486928813636
d9a05ab8-62bd-4268-818b-22f2398e7c53,303696,La Liga,42,55,Diego da Silva Costa,Atlético Madrid,Off T,Open Play,Head,Normal,0.10637135,1,0,112.4,40.0,0,7.599999999999994,55.5170817356498
4d8ee00c-e725-49b4-b63e-d8992621890b,303696,La Liga,42,56,Ricard Puig Martí,Barcelona,Saved,Open Play,Right Foot,Volley,0.11577482,0,1,103.6,37.7,0,16.5604951616792,26.93215706465509
d15746d1-e7ff-41e6-9113-6f834cdfb9eb,303696,La Liga,42,70,Arturo Erasmo Vidal Pardo,Barcelona,Off T,Open Play,Right Foot,Normal,0.076706074,0,1,100.2,40.5,0,19.80631212517868,22.828753194615423
3362d852-319f-4bdd-8ec2-80ba7c28d2fe,303696,La Liga,42,72,João Félix Sequeira,Atlético Madrid,Saved,Open Play,Right Foot,Normal,0.010490671,0,0,100.3,19.4,0,28.50350855596553,11.192984471531245
201f56dd-b4d2-4545-9fd3-e47a5b851a6a,303696,La Liga,42,74,Arturo Erasmo Vidal Pardo,Barcelona,Off T,Open Play,Head,Normal,0.17082462,1,0,113.5,41.2,0,6.609841147864297,61.96469931117595
25c8154b-d5e5-41c7-be22-0e0b0054825e,303696,La Liga,42,80,Sergio Busquets i Burgos,Barcelona,Off T,Open Play,Head,Normal,0.040937737,0,0,112.3,49.4,0,12.151131634543344,25.075239095511936
2b36331f-a1b8-4fa1-91f1-c6ada3dbc6f3,303696,La Liga,42,83,Renan Augusto Lodi dos Santos,Atlético Madrid,Off T,Open Play,Left Foot,Normal,0.0048615173,0,0,72.9,2.2,0,60.39246641759218,5.9241476919540235
27d0a250-4788-4ffb-bbbd-c4d135e64120,303696,La Liga,42,86,Álvaro Borja Morata Martín,Atlético Madrid,Blocked,Open Play,Right Foot,Normal,0.013195318,0,0,111.1,23.3,0,18.923530326025322,11.756919386471235
1a7edead-ec02-4b6c-a253-9c44b8bed347,303696,La Liga,42,90,Thomas Teye Partey,Atlético Madrid,Off T,Open Play,Right Foot,Normal,0.11127742,0,0,100.0,44.6,0,20.522183119736557,21.549347141469593
